code;control_digit;name_de;name_en
43260000;3;Löffelbagger, Bagger und Schaufellader sowie Bergbaumaschinen;Mechanical shovels, excavators and shovel loaders, and mining machinery
43261000;0;Löffelbagger;Mechanical shovels
43261100;1;Schaufellader;Mechanical shovel loaders
43262000;7;Aushubmaschinen;Excavating machinery
43262100;8;Mechanische Bagger;Mechanical excavators
43300000;6;Baugerät;Construction machinery and equipment
43310000;9;Baumaschinen;Civil engineering machinery
43311000;6;Rammen;Pile drivers
43312000;3;Straßenbelagmaschinen;Road-surfacing machinery
43312100;4;Planierer;Planers
43312200;5;Splittstreumaschinen;Chippers
43312300;6;Pflastermaschinen;Paving machinery
43312400;7;Straßenwalzen;Road rollers
43312500;8;Mechanische Walzen;Mechanical rollers
43313000;0;Schneepflüge und Schneefräsen;Snowploughs and snowblowers
43313100;1;Schneepflüge;Snowploughs
43313200;2;Schneefräsen;Snowblowers
43314000;7;Pfahlzieher;Pile extractors
43315000;4;Verdichtungsgeräte;Compacting machinery
43316000;1;Kabelverlegemaschinen;Cable-laying machinery
43320000;2;Baubedarf;Construction equipment
43321000;9;Brückenaufhängungsgeräte;Bridge-suspension equipment
43322000;6;Zerlegegeräte;Dismantling equipment
43323000;3;Bewässerungsvorrichtungen;Irrigation equipment
43324000;0;Dränagevorrichtungen;Drainage equipment
43324100;1;Einrichtungen für Schwimmbecken;Equipment for swimming pools
43325000;7;Ausrüstung für Parkanlagen und Spielplätze;Park and playground equipment
43325100;8;Ausrüstung für Grundstückspflege;Grounds-maintenance equipment
43327000;1;Vorgefertigte Anlagen;Prefabricated equipment
43328000;8;Hydraulische Anlagen;Hydraulic installations
43328100;9;Hydraulische Vorrichtungen;Hydraulic equipment
43329000;5;Ausrüstungssätze;Equipment sets
43400000;7;Maschinen zur Erzaufbereitung und Maschinen zur Herstellung von Gussformen;Mineral-processing and foundry mould-forming machinery
43410000;0;Erzaufbereitungsmaschinen;Mineral-processing machinery
43411000;7;Sortier- und Siebmaschinen;Sorting and screening machines
43412000;4;Maschinen für die Vermischung von Kies mit Bitumen;Machines for mixing gravel with bitumen
43413000;1;Beton- oder Mörtelmischer;Concrete or mortar mixers
43413100;2;Zementmixer;Cement mixers
43414000;8;Mahlmaschinen;Grinding machines
43414100;9;Kohlemahlanlagen;Coal pulverising mills
43415000;5;Gussformen;Foundry moulds
43420000;3;Maschinen für die Herstellung von Gussformen;Foundry mould-forming machinery
43500000;8;Kettenfahrzeuge;Track-laying vehicles
43600000;9;Teile für Bergbaumaschinen, Maschinen für die Steingewinnung und Baumaschinen;Parts of machinery for mining, quarrying and construction
43610000;2;Teile für Bohrmaschinen;Parts for boring machinery
43611000;9;Teile für Schachtbohrmaschinen;Parts for well-drilling machinery
43611100;0;Verschlussstopfen;Bridge plugs
43611200;1;Industrielle Bohrmeißel;Industrial drill bits
43611300;2;Rutschscheren;Drilling jars
43611400;3;Gestängeverschraubvorrichtungen;Iron roughnecks
43611500;4;Drehtische;Rotary tables
43611600;5;Vorrichtungen für die Aufhängung der Spülschlammleitungen;Mudline suspension equipment
43611700;6;Haltevorrichtungen;Tieback equipment
43612000;6;Teile für Schachtaushubmaschinen;Parts of well-extraction machinery
43612100;7;Abhängevorrichtungen;Casing hangers
43612200;8;Rohrleitungshänger-Ausrüstung;Liner hanger equipment
43612300;9;Produktionsriser-Abspannungen;Production riser tensioners
43612400;0;Bohrlochköpfe;Wellheads
43612500;1;Haltevorrichtungen für die Produktionssteigleitung;Production riser tieback equipment
43612600;2;Bohrlochkopfkontrollsystem;Wellhead control system
43612700;3;Bohrlochkopfausrüstung;Wellhead equipment
43612800;4;Systeme zum Anheben von Bohrtürmen;Rig-jacking systems
43613000;3;Teile für Kohle- oder Gesteinschrämmaschinen;Parts of coal or rock cutting machinery
43613100;4;Teile für Kohleschrämmaschinen;Parts of coal cutting machinery
43613200;5;Teile für Gesteinschrämmaschinen;Parts of rock cutting machinery
43614000;0;Teile für Tunnelvortriebsmaschinen;Parts of tunnelling machinery
43620000;5;Teile für Maschinen für die Erzaufbereitung;Parts of mineral-processing machinery
43630000;8;Teile für Tiefbohrgeräte;Parts of sinking machinery
43640000;1;Teile für Aushubmaschinen;Parts of excavating machinery
43700000;0;Maschinen für die Metallurgie und zugehörige Teile;Machinery for metallurgy and associated parts
43710000;3;Metallwalzmaschinen;Metal-rolling machinery
43711000;0;Teile für Metallwalzmaschinen;Parts of metal-rolling machinery
43720000;6;Gießmaschinen;Casting machines
43721000;3;Teile für Gießmaschinen;Parts of casting machines
43800000;1;Werkstattausrüstung;Workshop equipment
43810000;4;Holzbearbeitungsmaschinen;Woodworking equipment
43811000;1;Poliermaschinen;Sanding machines
43812000;8;Sägevorrichtungen;Sawing equipment
43820000;7;Schusterausrüstung;Shoe-making equipment
43830000;0;Elektrowerkzeuge;Power tools
43840000;3;Schmiedeausrüstung;Blacksmiths' equipment
44000000;0;"Baukonstruktionen und Baustoffe; Bauhilfsprodukte (elektrische Apparate ausgenommen)";"Construction structures and materials; auxiliary products to construction (except electric apparatus)"
44100000;1;Baustoffe und Zubehör;Construction materials and associated items
44110000;4;Baustoffe;Construction materials
44111000;1;Baumaterialien;Building materials
44111100;2;Ziegel;Bricks
44111200;3;Zement;Cement
44111210;6;Bohrlochzement;Drilling cement
44111300;4;Keramische Werkstoffe;Ceramics
44111400;5;Farben und Wandbekleidungen;Paints and wallcoverings
44111500;6;Isolatoren und Isolierteile;Insulators and insulating fittings
44111510;9;Isolatoren;Insulators
44111511;6;Elektroisolatoren;Electrical insulators
44111520;2;Wärme-Isolierstoffe;Thermal insulating material
44111530;5;Elektroisolierteile;Electrical insulating fittings
44111540;8;Isolierglas;Insulating glass
44111600;7;Blocksteine;Blocks
44111700;8;Fliesen;Tiles
44111800;9;Mörtel (Baumörtel);Mortar (construction)
44111900;0;Keramikplatten;Ceramic flags
44112000;8;Diverse Bauwerke;Miscellaneous building structures
44112100;9;Schutzunterkünfte;Shelters
44112110;2;Teile von Schutzunterkünften;Shelter parts
44112120;5;Profilschnitte;Profile sections
44112200;0;Fußbodenbeläge;Floor coverings
44112210;3;Feste Fußbodenbeläge;Solid flooring
44112220;6;Doppelböden;False floors
44112230;9;Linoleum;Linoleum
44112240;2;Parkett;Parquet
44112300;1;Trennwerk;Partitions
44112310;4;Trennwände;Partition walls
44112400;2;Dachkonstruktionen;Roof
44112410;5;Dachgerüste;Roof frames
44112420;8;Dachstützen;Roof supports
44112430;1;Dachbinder;Roof trusses
44112500;3;Dachdeckungsmaterialien;Roofing materials
44112510;6;Schindeln;Shingles
44112600;4;Schallisolierung;Sound insulation
44112700;5;Balken;Beams
44113000;5;Straßenbaumaterialien;Road-construction materials
44113100;6;Pflastermaterialien;Paving materials
44113120;2;Pflasterplatten;Paving slabs
44113130;5;Pflastersteine;Paving stones
44113140;8;Schotter;Roadstone
44113200;7;Steinplatten;Flagstones
44113300;8;Mischgut;Coated materials
44113310;1;Mischgut für den Straßenbau;Coated road materials
44113320;4;Bitumenschotter;Coated roadstone
44113330;7;Beschichtungsstoffe;Coating materials
44113500;0;Glasperlen;Glass beads
44113600;1;Bitumen und Asphalt;Bitumen and asphalt
44113610;4;Bitumen;Bitumen
44113620;7;Asphalt;Asphalt
44113700;2;Material zur Ausbesserung von Straßen;Road-repair materials
44113800;3;Straßenbelagsmaterial;Road-surfacing materials
44113810;6;Oberflächenbehandlung;Surface dressing
44113900;4;Material für die Instandhaltung von Straßen;Road-maintenance materials
44113910;7;Material für den Straßenwinterdienst;Winter-maintenance materials
44114000;2;Beton;Concrete
44114100;3;Fertigbeton;Ready-mixed concrete
44114200;4;Betonerzeugnisse;Concrete products
44114210;7;Betonpfähle;Concrete piles
44114220;0;Betonrohre und -formstücke;Concrete pipes and fittings
44114250;9;Betonplatten;Concrete slabs
44115000;9;Baubeschläge;Building fittings
44115100;0;Rohrleitungen;Ducting
44115200;1;Klempner- und Heizungsinstallationsbedarf;Plumbing and heating materials
44115210;4;Klempnerbedarf;Plumbing materials
44115220;7;Heizungsinstallationsbedarf;Heating materials
44115310;5;Rollläden;Roller-type shutters
44115400;3;Oberlichter;Skylights
44115500;4;Sprinkleranlagen;Sprinkler systems
44115600;5;Treppenaufzüge;Stairlifts
44115700;6;Außen-Sichtschutzvorrichtungen;Exterior blinds
44115710;9;Vordächer;Canopies
44115800;7;Innenausstattungsgegenstände;Building internal fittings
44115810;0;Vorhangschienen und Vorhänge;Curtain rails and hangings
44115811;7;Vorhangschienen;Curtain rails
44115900;8;Sonnenschutzvorrichtungen;Sun protection devices
44130000;0;Abwasserhauptleitungen;Sewer mains
44131000;7;Sinkkästen;Sewage chambers
44132000;4;Durchlasselemente;Culvert elements
44133000;1;Endstopfen aus Gusseisen;Ductile-iron end caps
44134000;8;Knierohre;Bends
44140000;3;Zu Baustoffen gehörige Produkte;Products related to construction materials
44141000;0;Rohre;Conduit
44141100;1;Elektroleerrohre;Electric conduit
44142000;7;Rahmen;Frames
44143000;4;Paletten;Pallets
44144000;1;Pfosten;Posts
44160000;9;Rohrleitungen, Rohrleitungssysteme, Leitungen, Ummantelungen, Verrohrungen und zugehörige Artikel;Pipeline, piping, pipes, casing, tubing and related items
44161000;6;Pipelines;Pipelines
44161100;7;Gasleitungen;Gas pipelines
44161110;0;Gasverteilungsnetz;Gas-distribution network
44161200;8;Hauptwasserleitungen;Water mains
44161400;0;Unterwasserrohrleitungen;Underwater pipeline
44161410;3;Unterseerohrleitungen;Subsea pipelines
44161500;1;Hochdruckrohrleitungen;High-pressure pipeline
44161600;2;Niederdruckrohrleitungen;Low-pressure pipeline
44161700;3;Reinigungsrohrmolche;Pipeline pigs
44161710;6;Molchstartvorrichtungen;Pig launchers
44161720;9;Molchempfangsvorrichtungen;Pig receivers
44161730;2;Molchfallen;Pig traps
44162000;3;Rohrleitungssysteme;Piping
44162100;4;Bedarf für Rohrleitungssysteme;Piping supplies
44162200;5;Verteilerleitungen;Distribution piping
44162300;6;Abflussrohre;Outfall piping
44162400;7;Steinzeugschächte;Vitrified clay manholes
44162500;8;Trinkwasserrohrleitungen;Drinking-water piping
44163000;0;Rohrleitungen und Formstücke;Pipes and fittings
44163100;1;Leitungen;Pipes
44163110;4;Entwässerungsleitungen;Drainage pipes
44163111;1;Abwasserleitungen;Drain pipes
44163112;8;Dränagesysteme;Drainage system
44163120;7;Fernheizungsleitungen;Distance-heating pipes
44163121;4;Heizleitungen;Heating pipes
44163130;0;Abzugsrohre;Sewer pipes
44163140;3;Dampf- und Wasserleitungen;Steam and water pipes
44163150;6;Niederdruckleitungen;Low-pressure pipes
44163160;9;Verteilerleitungen und Zubehör;Distribution pipes and accessories
44163200;2;Rohrformteile;Pipe fittings
44163210;5;Rohrschellen;Pipe clamps
44163230;1;Rohrverbinder;Pipe connectors
44163240;4;Rohrverbindungen;Pipe joints
44163241;1;Isolierende Verbindungsstücke;Insulated joints
44164000;7;Ummantelungen und Verrohrungen;Casing and tubing
44164100;8;Ummantelungen;Casing
44164200;9;Verrohrungen;Tubing
44164300;0;Rohrmaterial;Tubular goods
44164310;3;Rohre und Formstücke;Tubes and fittings
44165000;4;Schläuche, Steigleitungen und Muffen;Hoses, risers and sleeves
44165100;5;Schläuche;Hoses
44165110;8;Bohrschläuche;Drilling hoses
44165200;6;Steigleitungen;Risers
44165210;9;Flexible Steigleitungen;Flexible risers
44165300;7;Muffen;Sleeves
44166000;1;Rohrmaterial für Ölleitungen;Oil country tubular goods
44167000;8;Verschiedene Rohrformstücke;Various pipe fittings
44167100;9;Rohrkupplungen;Couplings
44167110;2;Flansche;Flanges
44167111;9;Flanschadapter;Flange adaptors
44167200;0;Reparaturklemmen und -klemmbefestigungen;Repair clamps and collars
44167300;1;Winkelstücke, T-Stücke und Rohrformstücke;Bends, tees and pipe fittings
44167400;2;Bogen;Elbows
44170000;2;Zu Baustoffen gehörige Platten, Bleche, Streifen und Folien;Plates, sheets, strip and foil related to construction materials
44171000;9;Platten (Bau);Plates (construction)
44172000;6;Bleche (Bau);Sheets (construction)
44173000;3;Streifen;Strip
44174000;0;Folien;Foil
44175000;7;Panele;Panels
44176000;4;Filme;Film
44190000;8;Verschiedene Baustoffe;Miscellaneous construction materials
44191000;5;Verschiedene Holzbaustoffe;Miscellaneous construction materials in wood
44191100;6;Sperrholz;Plywood
44191200;7;Schichtholz;Laminated wood
44191300;8;Spanplatten;Particle board
44191400;9;Holzfaserplatten;Fibreboard
44191500;0;Verdichtetes Holz;Densified wood
44191600;1;Parkettpanele;Parquet panels
44192000;2;Diverse sonstige Baustoffe;Other miscellaneous construction materials
44192100;3;PVC-Schaum;PVC foam
44192200;4;Nägel;Nails
44200000;2;Bauerzeugnisse;Structural products
44210000;5;Konstruktionen und Teile von Konstruktionen;Structures and parts of structures
44211000;2;Vorgefertigte Gebäude;Prefabricated buildings
44211100;3;Mobile, modulare Containergebäude;Modular and portable buildings
44211110;6;Kabinen;Cabins
44211200;4;Kleinkabinen;Cubicles
44211300;5;Feldlazarett;Field hospital
44211400;6;Feldküchen;Field kitchens
44211500;7;Gewächshäuser;Glasshouses
44212000;9;Bauerzeugnisse und Teile davon, vorgefertigte Gebäude ausgenommen;Structural products and parts except prefabricated buildings
44212100;0;Brücke;Bridge
44212110;3;Brückenteile;Bridge sections
44212120;6;Konstruktionen für Brücken;Structures of bridges
44212200;1;Türme, Gittermasten, Derrickkräne und Leitungsmasten;Towers, lattice masts, derricks and pylons
44212210;4;Derrickkräne;Derricks
44212211;1;Bohrtürme;Drilling derricks
44212212;8;Statische Bohrtürme;Static drilling derricks
44212220;7;Masten und Pfähle;Pylons, poles and pickets
44212221;4;Masten (für Leitungen);Pylons
44212222;1;Elektrizitätsmasten;Electricity transmission pylons
44212223;8;Mastsockel;Pylon supports
44212224;5;Freileitungsmasten;Poles for carrying overhead lines
44212225;2;Pfosten;Poles
44212226;9;Strommasten;Electricity poles
44212227;6;Pfähle;Pickets
44212230;0;Türme;Towers
44212233;1;Wassertürme;Water towers
44212240;3;Träger;Girders
44212250;6;Masten;Masts
44212260;9;Funk- oder Fernsehmasten;Radio or television masts
44212261;6;Funkmasten;Radio masts
44212262;3;Fernsehmasten;Television masts
44212263;0;Gittermasten;Lattice masts
44212300;2;Konstruktionen und Teile davon;Structures and parts
44212310;5;Gerüste;Scaffolding
44212311;2;Bogenstreben;Arch struts
44212312;9;Bogenstelzen;Arch stilts
44212313;6;Stütze (Bau);Supports
44212314;3;Hängehalterungen für Rohre;Pipe-hanging brackets
44212315;0;Gerüstausstattung;Equipment for scaffolding
44212316;7;Bogenklemmen;Arch clips
44212317;4;Gerüstkonstruktionen;Scaffolding structures
44212318;1;Rohrleitungsstützen;Pipeline supports
44212320;8;Diverse Konstruktionen;Miscellaneous structures
44212321;5;Wartehäuschen an Bushaltestellen;Bus shelters
44212322;2;Telefonzellen;Telephone booths
44212329;1;Sicherheitsabschirmungen;Security screens
44212380;6;Teile von Konstruktionen;Parts of structures
44212381;3;Verkleidung;Cladding
44212382;0;Stauverschlüsse;Floodgates
44212383;7;Schleusentore;Lock gates
44212390;9;Schleusen;Sluices
44212391;6;Schleusenabsperrungen;Sluice gates
44212400;3;Spundbohlen;Piling
44212410;6;Spundwände;Sheet piling
44212500;4;Winkel und Profilstücke;Angles and sections
44212510;7;Winkel;Angles
44212520;0;Profilstücke;Sections
44220000;8;Material für Bautischlerarbeiten;Builders' joinery
44221000;5;Fenster, Türen und zugehörige Artikel;Windows, doors and related items
44221100;6;Fenster;Windows
44221110;9;Fensterrahmen;Window frames
44221111;6;Doppelverglaste Elemente;Double-glazed units
44221120;2;Fenstertüren;French windows
44221200;7;Türen;Doors
44221210;0;Türblätter;Door blanks
44221211;7;Türrahmen;Door frames
44221212;4;Türschutzgitter;Door screens
44221213;1;Türschwellen;Door thresholds
44221220;3;Brandschutztüren;Fire doors
44221230;6;Schiebetüren;Sliding doors
44221240;9;Garagentore;Garage doors
44221300;8;Tore;Gates
44221310;1;Zugangstore;Access gates
44221400;9;Fensterläden;Shutters
